chapter,questions,label
153,Which class has the most power and control over their own lives?,0
153,Symbolic interactionists note that people’s appearance reflects their perceived social standing.,0
154,The joint between adjacent vertebrae that includes an invertebral disc is classified as which type of joint?,1
154,Which of these joints is classified as a synarthrosis?,1
154,Which of these joints is classified as a biaxial diarthrosis?,1
154,Synovial joints ________.,1
154,Which type of fibrous joint connects the tibia and fibula?,1
154,An example of a wide fibrous joint is ________.,1
154,A gomphosis ________.,1
154,A syndesmosis is ________.,1
154,A cartilaginous joint ________.,1
154,A synchondrosis is ________.,1
154,Which of the following are joined by a symphysis?,1
154,The epiphyseal plate of a growing long bone in a child is classified as a ________.,1
154,Which type of joint provides the greatest range of motion?,1
154,Which type of joint allows for only uniaxial movement?,1
154,Which of the following is a type of synovial joint?,1
154,A bursa ________.,1
154,"At synovial joints, ________.",1
154,"At a synovial joint, the synovial membrane ________.",1
154,Condyloid joints ________.,1
154,A meniscus is ________.,1
154,The joints between the articular processes of adjacent vertebrae can contribute to which movement?,1
154,Which motion moves the bottom of the foot away from the midline of the body?,1
154,Movement of a body region in a circular movement at a condyloid joint is what type of motion?,1
154,Supination is the motion that moves the ________.,1
154,Movement at the shoulder joint that moves the upper limb laterally away from the body is called ________.,1
154,The primary support for the glenohumeral joint is provided by the ________.,1
154,The proximal radioulnar joint ________.,1
154,Which statement is true concerning the knee joint?,1
154,The ankle joint ________.,1
154,Which region of the vertebral column has the greatest range of motion for rotation?,1
154,Intramembranous ossification ________.,1
154,Synovial joints ________.,1
154,Endochondral ossification is ________.,1
154,What is a diarthrosis?,0
154,What is the hyaline cartilage that covers the surfaces of synovial joints,0
154,Describe the three functional types of joints. Give an example of each of the three types of,0
154,Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive,0
154,What are the three ligaments that resist excessive inversion of the foot injured in?,0
154,Which of the following is correct about the ball-and-socket joint?,0
154,Which of the following is not a collateral ligament of the knee?,0
154,Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive,0
154,Structural Classification of Joints: What is the classification of joints?,0
154,Condyloid Joints are a type of condyloid joint that forms,0
154,Which of the following is correct about the temporomandibular joint?,0
154,Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive,0
154,Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive,0
154,Syndesmosis is a process that occurs when the body is in sync with the,0
154,What is the downward movement of the mandible called?,0
154,Which of the following is not a possible outcome of rheumatoid,0
154,What is the angle of the foot at the ankle?,0
154,What is the shape of the glenoid labrum in cross-section?,0
154,Which of the following is not a function of the patellar ligament?,0
154,Temporomandibular Joints are located at the posterior temporomandib,0
154,Which of the following is not a possible cause of a “terrible t,0
154,Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive,0
154,What is a syndesmosis formed by?,0
154,Which of the following is not a part of the hip joint?,0
154,Synovial Joints are found in which of the following?,0
